,lat,lon,MWS,CPSL,shum,ciz,vvr,vor,Rp
4298,17.5,-84.2,55.5,1006,3524.48,15.38,-0.26,174.82,656.46
4299,18.2,-84.5,55.5,1006,3232.25,13.62,-0.11,169.52,666.31
4300,19.1,-84.3,55.5,1004,3256.36,13.44,-0.12,167.6,669.68
4301,20.1,-83.5,55.5,1003,3389.09,15.21,-0.18,189.47,581.74
4302,21.3,-82.4,64.75,1000,3640.59,18.16,-0.3,218.55,622.92
4303,22.2,-81.6,64.75,1000,3642.22,20.19,-0.27,259.4,651.29
4304,22.7,-81.2,55.5,1003,3641.09,21.78,-0.29,266.94,523.08
4305,21.5,-69.5,55.5,1009,1648.72,31.8,-0.11,190.99,962.88
4306,22.5,-70.0,64.75,1007,1629.13,32.3,-0.11,254.76,613.53
4307,23.5,-70.9,64.75,1006,1455.63,31.1,-0.17,241.92,965.2
4308,24.5,-71.7,64.75,1005,1345.52,27.45,-0.17,296.96,1254.76
4309,25.7,-71.7,64.75,1004,1440.41,25.33,-0.13,327.33,664.28
4310,26.6,-71.7,64.75,1003,1504.25,23.2,-0.11,329.93,847.07
4311,27.4,-71.8,74.0,1002,1466.14,21.21,-0.18,375.3,1117.17
4312,28.3,-72.1,83.25,1000,1456.53,16.43,-0.15,427.2,1365.14
4313,29.2,-72.5,92.5,997,1427.57,14.45,-0.11,464.61,1111.39
4314,30.0,-72.6,92.5,997,1438.13,13.66,-0.06,523.98,740.18
4315,30.9,-72.5,92.5,997,1480.44,11.76,-0.1,480.21,813.46
4316,32.6,-71.6,92.5,996,1747.42,11.31,-0.1,518.23,806.37
4317,34.2,-70.7,92.5,994,1988.08,10.88,-0.11,609.04,596.12
4318,17.2,-83.4,55.5,1008,3893.22,14.220000267028809,-0.1800000071525573,200.45,460.46
4319,17.7,-83.2,55.5,1008,3351.16,14.0,0.0,102.8,587.08
4320,17.8,-82.8,55.5,1008,2794.87,15.43,-0.05,92.08,892.45
4321,17.8,-82.3,55.5,1008,2797.78,16.18,-0.08,111.4,608.45
4322,17.6,-81.8,55.5,1008,2345.73,17.1,-0.1,133.87,500.45
4323,17.3,-81.3,55.5,1007,2769.19,15.69,-0.08,116.99,663.23
4324,17.0,-80.9,55.5,1007,2579.65,16.25,-0.09,139.21,549.2
4325,16.7,-80.6,64.75,1006,2145.55,16.16,-0.02,160.22,593.9
4326,16.3,-80.4,64.75,1006,2088.51,13.86,-0.04,162.5,615.21
4327,16.0,-80.5,64.75,1007,2015.83,13.72,-0.06,170.23,532.35
4328,15.9,-80.7,64.75,1005,2092.72,13.77,-0.12,164.51,586.69
4329,15.8,-81.0,64.75,1006,1829.33,14.31,-0.1,189.09,612.93
4330,15.8,-81.5,74.0,1006,1982.26,13.2,-0.09,160.02,676.16
4331,15.8,-82.1,74.0,1006,2202.9,14.39,-0.05,141.68,670.58
4332,15.8,-82.6,83.25,1004,2371.3,12.81,-0.06,140.68,723.14
4333,15.9,-83.1,92.5,1000,2595.95,12.6,-0.14,137.11,742.22
4334,16.0,-83.6,101.7,998,2836.25,11.52,-0.14,127.64,767.5
4335,16.2,-84.3,111.0,995,3128.67,9.85,-0.1,91.36,779.06
4336,16.5,-85.2,120.2,992,3139.28,10.19,-0.14,98.81,664.02
4337,16.8,-86.3,138.7,990,3007.14,11.83,-0.13,85.49,721.61
4338,17.0,-87.3,148.0,984,2851.4,11.36,-0.1,79.23,781.46
4339,17.2,-88.2,157.2,977,3125.37,11.18,-0.1,120.21,643.0
4340,17.2,-88.3,157.2,977,3091.99,11.26,-0.09,121.18,642.66
4341,17.4,-89.2,120.2,988,3046.98,10.36,-0.03,145.76,508.15
4342,17.7,-90.0,74.0,997,2875.78,9.220000267028809,-0.0099999997764825,131.6,492.74
4343,18.0,-90.8,55.5,1000,2621.73,10.28,-0.02,82.05,581.1
4344,18.4,-91.5,46.25,1002,2524.87,13.2,0.01,88.09,554.34
4345,19.1,-92.3,46.25,1004,2313.2,14.84,-0.03,83.01,513.74
4346,28.5,-70.0,83.25,1005,680.88,29.8,0.05,406.55,866.73
4347,28.5,-69.2,83.25,1005,651.79,29.89,0.01,333.85,922.96
4348,28.4,-68.8,83.25,1005,621.42,29.44,0.01,309.65,836.46
4349,28.0,-68.5,83.25,1005,692.71,27.3,-0.11,322.49,980.65
4350,27.9,-68.6,83.25,1005,655.92,24.81,-0.06,345.01,939.4
4351,27.7,-68.7,74.0,1005,643.65,23.72,-0.07,368.91,570.87
4352,27.5,-69.0,74.0,1005,743.03,21.79,-0.07,384.28,649.81
4353,27.6,-69.3,74.0,1004,852.79,20.25,-0.06,390.01,625.12
4354,27.6,-69.6,74.0,1002,1202.39,17.0,-0.1700000017881393,591.43,468.04
4355,27.7,-69.8,74.0,1001,1129.44,17.46,-0.11,429.74,628.5
4356,27.8,-70.0,83.25,1000,1379.24,14.47,-0.09,460.86,653.27
4357,27.8,-70.0,83.25,999,2333.28,11.470000267028809,-0.1299999952316284,1076.45,312.09
4358,27.8,-70.1,83.25,999,2126.88,13.899999618530272,-0.0900000035762786,738.23,464.16
4359,27.8,-70.2,92.5,996,1828.83,17.71,-0.1,480.74,696.12
4360,27.9,-70.4,101.7,994,1846.5,17.72,-0.08,432.54,860.87
4361,28.3,-70.6,101.7,991,2007.2,17.6,-0.14,449.59,752.55
4362,29.0,-70.7,101.7,987,2310.71,15.989999771118164,-0.1700000017881393,651.62,487.98
4363,29.7,-70.9,101.7,984,2024.35,16.36,-0.07,483.64,638.5
4364,30.2,-70.7,101.7,982,1982.58,15.62,-0.02,439.95,764.31
4365,30.5,-70.0,101.7,983,1904.1,15.83,0.02,445.18,683.23
4366,31.0,-69.0,101.7,984,1743.89,18.1,0.01,414.61,520.12
4367,32.2,-67.2,92.5,987,1877.92,18.5,-0.04,368.31,575.98
4368,33.4,-65.3,83.25,991,1820.47,17.66,-0.02,346.91,535.84
4369,34.8,-62.6,74.0,995,1820.64,19.68,-0.13,327.68,537.11
4370,25.4,-78.6,55.5,1007,3455.51,10.73,-0.13,102.3,753.93
4371,25.6,-79.4,55.5,1004,3615.89,12.36,-0.1,98.17,773.47
4372,25.6,-80.2,55.5,1003,3637.26,12.87,-0.07,129.6,600.14
4373,25.5,-80.8,64.75,1003,3460.84,14.69,-0.13,148.79,721.4
4374,25.6,-81.6,64.75,1003,3567.7,15.13,-0.18,185.9,710.92
4375,26.0,-82.5,64.75,1003,3638.14,15.21,-0.05,195.99,734.68
4376,26.7,-83.5,83.25,1001,3374.51,14.46,-0.09,144.2,768.36
4377,27.2,-84.5,92.5,996,3590.7,15.12,-0.17,194.52,641.1
4378,27.6,-85.4,92.5,996,3401.12,14.86,-0.15,176.99,981.63
4379,27.9,-86.0,92.5,996,3630.28,15.91,-0.13,205.9,905.77
4380,28.2,-86.5,101.7,996,4260.51,18.420000076293945,-0.2399999946355819,534.25,404.66
4381,28.4,-86.9,120.2,991,4204.37,19.96999931335449,-0.3899999856948852,552.47,404.66
4382,28.6,-87.3,138.7,986,3448.4,20.43,-0.26,222.25,825.45
4383,28.7,-87.7,138.7,986,3340.69,18.5,-0.1,251.19,926.42
4384,28.8,-88.0,129.5,984,3288.03,17.59,-0.15,241.78,667.3
4385,29.0,-88.1,129.5,982,3142.68,19.45,-0.17,260.61,805.89
4386,29.3,-88.1,129.5,981,3046.3,18.88,-0.26,245.63,783.7
4387,29.6,-88.0,138.7,975,3169.85,18.45,-0.14,269.19,805.38
4388,29.9,-87.9,175.7,967,3333.68,20.90999984741211,-0.2399999946355819,468.37,472.8
4389,30.3,-87.7,175.7,965,3228.28,22.84000015258789,-0.2899999916553497,443.2,485.28
4390,30.5,-87.6,157.2,967,3403.95,22.670000076293945,-0.3199999928474426,507.6,470.84
4391,31.1,-87.2,111.0,982,3192.89,22.2,-0.27,357.88,509.31
4392,31.6,-86.7,64.75,994,3020.21,22.02,-0.17,307.65,655.68
4393,32.1,-86.1,55.5,1000,2719.22,23.0,-0.14,257.83,501.29
4394,32.6,-85.2,55.5,1003,2525.83,23.46,-0.17,311.47,834.77
4395,33.2,-83.8,55.5,1004,2426.1,23.81,-0.13,343.45,747.15
4396,33.7,-82.3,55.5,1004,2289.68,27.76,-0.05,350.9,941.53
4397,34.1,-80.8,55.5,1005,2097.05,30.27,-0.04,301.2,745.54
4398,12.9,-76.2,55.5,1005,3533.38,17.3,-0.3,205.06,698.95
4399,13.3,-75.7,64.75,1003,3540.91,16.12,-0.28,225.0,688.78
4400,13.7,-75.2,83.25,1000,3387.74,17.41,-0.23,220.49,689.41
4401,13.9,-74.8,92.5,993,3216.98,18.04,-0.21,229.33,637.47
4402,14.1,-74.4,92.5,993,3096.46,18.28,-0.2,234.38,598.36
4403,14.3,-73.8,92.5,995,2998.28,19.39,-0.27,231.17,735.15
4404,15.0,-73.0,92.5,995,2829.44,17.84,-0.19,188.85,771.49
4405,15.9,-72.5,101.7,995,2744.55,19.18,-0.21,181.5,786.74
4406,16.6,-72.2,101.7,995,2783.23,17.4,-0.23,178.61,699.17
4407,17.2,-72.0,101.7,994,2790.58,17.4,-0.2,185.71,766.14
4408,17.8,-71.5,92.5,995,2822.58,17.85,-0.15,171.1,654.38
4409,17.9,-71.4,83.25,997,2815.03,17.92,-0.16,168.1,653.78
4410,18.9,-70.6,74.0,1000,2648.38,18.19,-0.18,168.25,697.91
4411,20.5,-69.5,74.0,1003,2603.35,20.27,-0.11,145.98,1094.98
4412,22.4,-68.1,83.25,1002,2515.81,25.09,-0.19,154.37,1054.72
4413,23.5,-65.9,83.25,1002,2535.29,25.82,-0.26,185.88,1154.44
4414,24.4,-63.7,83.25,1004,2270.33,24.22,-0.22,155.88,1139.16
4415,25.4,-61.6,74.0,1005,1786.74,24.1,-0.18,153.64,1115.02
4416,26.3,-59.5,74.0,1005,1448.64,24.5,-0.14,141.18,919.0
4417,27.4,-57.1,74.0,1005,1224.31,26.58,-0.09,155.84,678.42
4418,28.9,-54.2,74.0,1006,1265.71,26.33,-0.1,86.18,713.71
4419,30.4,-51.1,74.0,1006,1240.56,28.14,-0.1,111.27,718.58
4420,31.9,-47.7,74.0,1006,1118.33,25.24,-0.14,104.07,773.87
4421,18.9,-85.6,46.25,1007,3630.2,11.5,-0.17,179.79,625.74
4422,19.1,-86.2,55.5,1005,3545.98,11.68,-0.14,170.78,940.1
4423,19.3,-86.7,55.5,1004,3611.59,11.74,-0.1,184.24,983.8
4424,19.5,-87.2,74.0,1003,3723.39,13.08,-0.14,207.06,700.8
4425,19.6,-87.5,64.75,1003,3758.54,13.07,-0.14,212.72,742.96
4426,19.8,-87.9,64.75,1003,3710.31,13.47,-0.15,199.76,798.22
4427,20.3,-88.8,64.75,1004,3734.05,12.69,-0.12,200.5,845.41
4428,20.5,-89.8,55.5,1003,3911.97,12.81,-0.14,232.58,748.87
4429,20.5,-91.0,64.75,1003,4008.58,12.61,-0.1,239.32,727.57
4430,20.3,-91.7,74.0,1000,4109.61,13.94,-0.2,243.98,833.15
4431,20.1,-92.2,92.5,997,4185.88,14.21,-0.24,247.69,1051.46
4432,19.8,-93.2,101.7,990,4100.49,13.66,-0.2,222.67,966.56
4433,19.2,-94.1,120.2,987,4246.41,12.91,-0.27,230.91,841.8
4434,18.6,-94.9,129.5,977,4561.52,15.68,-0.4,245.8,1123.34
4435,17.9,-95.6,83.25,988,4792.13,13.53,-0.37,263.17,943.88
4436,17.2,-96.4,55.5,1000,4970.15,13.4,-0.36,230.96,1094.97
4437,16.9,-97.0,46.25,1004,5032.74,14.9,-0.38,242.61,1079.53
4438,9.0,-53.7,55.5,1006,3960.71,11.92,-0.22,160.88,815.7
4439,9.8,-55.3,64.75,1003,3659.98,13.29,-0.27,177.33,669.25
4440,10.8,-56.8,83.25,998,3319.89,13.22,-0.2,147.37,761.76
4441,11.9,-57.8,101.7,999,3147.76,12.76,-0.16,105.78,788.74
4442,12.7,-58.9,111.0,997,3168.85,15.55,-0.22,111.2,692.15
4443,13.0,-59.5,111.0,997,3204.02,15.48,-0.22,120.85,591.37
4444,13.1,-60.1,120.2,993,3369.51,15.6,-0.19,155.49,556.17
4445,13.3,-61.0,148.0,990,3224.21,14.16,-0.24,167.53,663.06
4446,13.4,-61.2,157.2,987,3303.94,13.35,-0.2,164.81,651.06
4447,13.5,-61.7,157.2,982,3308.58,14.76,-0.26,159.28,686.48
4448,13.8,-62.4,157.2,983,3454.96,16.44,-0.31,160.55,648.14
4449,14.0,-63.3,148.0,988,3550.07,14.27,-0.15,127.04,613.28
4450,14.2,-64.4,120.2,994,3290.57,14.75,-0.12,100.41,854.47
4451,14.1,-65.8,101.7,997,3172.13,15.93,-0.12,94.4,787.02
4452,13.9,-67.1,83.25,1003,3124.77,16.29,-0.1,108.78,813.8
4453,13.6,-68.2,74.0,1005,2974.19,15.76,-0.08,138.43,688.59
4454,13.5,-69.2,74.0,1005,2941.82,15.77,-0.1,158.35,717.92
4455,13.5,-70.3,74.0,1005,3051.38,16.7,-0.08,176.37,537.44
4456,13.5,-71.4,83.25,1003,3232.1,15.59,-0.19,174.34,739.04
4457,13.5,-72.5,74.0,1004,3596.53,17.19,-0.18,197.62,889.85
4458,13.6,-73.4,64.75,1006,3840.65,12.92,-0.15,193.64,745.97
4459,13.8,-73.9,55.5,1006,3992.58,12.45,-0.06,149.72,706.46
4460,14.0,-74.3,55.5,1006,4079.46,11.64,-0.12,135.55,749.25
4461,14.3,-74.7,55.5,1006,4117.71,13.93,-0.19,151.02,748.66
4462,14.7,-75.1,64.75,1004,4325.45,14.06,-0.32,194.81,705.55
4463,15.1,-75.5,74.0,1003,4175.66,12.77,-0.11,143.73,809.08
4464,15.5,-75.9,74.0,998,4097.56,12.29,-0.12,149.02,795.85
4465,15.9,-76.2,83.25,996,3866.2,15.29,-0.23,183.6,785.48
4466,16.4,-76.2,92.5,995,4203.75,15.21,-0.34,217.35,703.08
4467,17.0,-75.7,111.0,989,4121.49,16.37,-0.34,213.9,790.28
4468,17.7,-75.2,129.5,985,4185.75,17.16,-0.33,236.76,839.33
4469,18.7,-74.7,138.7,987,4031.05,16.4,-0.25,266.45,1120.61
4470,19.7,-74.0,129.5,992,4069.04,15.4,-0.2,285.34,1101.79
4471,20.4,-73.1,111.0,995,3944.69,16.37,-0.17,281.09,1179.7
4472,21.4,-71.8,111.0,992,3527.91,17.2,-0.18,275.88,1036.92
4473,21.7,-71.6,111.0,992,3418.38,17.12,-0.19,270.78,1011.76
4474,22.6,-70.9,111.0,990,3103.51,18.59,-0.2,243.49,1078.17
4475,23.8,-70.3,120.2,988,2732.0,18.39,-0.17,226.66,891.03
4476,24.9,-69.8,129.5,987,2459.97,18.8,-0.11,195.0,911.39
4477,25.4,-69.6,120.2,990,2298.39,21.36,-0.18,219.2,797.5
4478,25.7,-69.5,111.0,992,2287.13,26.49,-0.15,233.43,602.86
4479,26.0,-69.3,92.5,992,2889.03,28.32999992370605,-0.3400000035762787,406.67,440.95
4480,26.0,-68.5,92.5,992,1916.33,32.17,-0.16,261.69,737.06
4481,25.8,-67.5,92.5,992,1596.31,33.65,-0.17,280.06,528.94
4482,25.6,-66.2,92.5,992,1429.56,32.68,-0.2,303.46,611.31
4483,25.8,-64.5,83.25,993,1328.9,32.08,-0.15,308.91,664.51
4484,26.5,-62.3,83.25,993,1240.14,27.62,-0.11,291.85,803.35
4485,27.9,-60.4,83.25,994,1084.67,23.45,-0.11,272.56,1115.91
4486,29.4,-58.6,83.25,994,1013.86,22.89,-0.1,253.4,789.84
4487,31.0,-56.9,83.25,994,838.88,20.11000061035156,-0.1199999973177909,880.38,273.34
4488,33.3,-55.4,83.25,994,971.6,15.979999542236328,-0.1500000059604644,712.74,339.98
4489,27.3,-79.7,64.75,1006,3370.83,17.72,-0.13,240.71,764.73
4490,28.3,-80.2,74.0,1004,3341.05,16.57,-0.28,226.31,929.58
4491,29.5,-80.9,83.25,1001,3518.25,20.0,-0.26,251.69,990.63
4492,30.4,-81.4,83.25,1002,3435.66,23.77,-0.15,260.85,792.34
4493,30.5,-81.6,83.25,1002,3411.36,24.13,-0.13,264.52,807.92
4494,31.3,-82.8,64.75,1005,3229.7,20.96,-0.2,218.08,771.75
4495,31.8,-84.6,46.25,1005,2716.17,17.87,-0.1,249.78,781.03
4496,31.2,-85.8,27.75,1006,2562.2,17.3,-0.02,252.88,1213.31
4497,30.3,-85.6,18.5,1005,2843.22,17.24,-0.07,272.52,762.9
4498,21.1,-94.9,55.5,1007,3977.5,11.02,-0.17,62.26,549.87
4499,21.5,-94.7,55.5,1007,4175.15,12.170000076293944,-0.1400000005960464,138.2,485.83
4500,21.8,-94.4,55.5,1005,4116.63,13.14,-0.09,94.2,587.53
4501,22.0,-94.2,55.5,1005,4077.22,13.6,-0.08,103.79,758.12
4502,22.6,-94.1,55.5,1005,3928.98,13.41,-0.22,144.55,700.17
4503,23.2,-93.8,55.5,1005,4165.85,17.33,-0.27,231.73,557.56
4504,24.1,-93.1,74.0,1003,3991.07,17.85,-0.25,277.06,637.48
4505,25.2,-92.3,92.5,1000,3574.65,18.39,-0.07,247.25,696.53
4506,25.8,-92.3,92.5,996,3379.55,17.68,-0.24,252.61,559.43
4507,26.4,-92.4,92.5,994,3121.83,17.76,-0.14,265.26,856.0
4508,26.6,-92.2,92.5,995,2909.52,17.68,-0.19,311.69,639.66
4509,26.8,-92.1,92.5,997,2621.75,17.97,-0.03,288.64,675.08
4510,26.9,-92.5,92.5,998,2527.9,18.420000076293945,-0.1299999952316284,429.46,470.92
4511,27.1,-92.8,92.5,996,2625.01,19.21,-0.11,324.29,667.69
4512,27.5,-93.6,101.7,996,2410.21,19.24,-0.11,352.24,671.85
4513,27.5,-94.1,92.5,993,2525.47,17.88,-0.03,296.78,524.23
4514,27.6,-94.8,83.25,995,2393.42,18.68,-0.08,225.62,971.63
4515,27.8,-95.5,83.25,997,2971.47,17.4,-0.05,296.58,505.57
4516,28.1,-96.0,74.0,999,3004.68,18.059999465942383,-0.0299999993294477,465.6,466.06
4517,28.3,-96.3,83.25,998,2728.81,18.69,-0.03,202.86,867.38
4518,28.4,-96.4,83.25,997,2928.59,19.229999542236328,-0.0399999991059303,426.28,429.71
4519,28.6,-96.6,74.0,999,3084.59,18.8799991607666,-0.0599999986588954,503.72,376.09
4520,28.8,-96.8,64.75,1002,2401.17,18.15,-0.05,224.08,532.46
4521,28.9,-96.5,46.25,1006,2026.93,16.92,-0.03,179.74,803.86
4522,29.0,-95.8,46.25,1007,1898.07,17.01,-0.06,176.53,667.53
4523,29.4,-95.4,46.25,1007,1655.68,17.58,-0.07,154.78,730.77
4524,30.0,-94.6,46.25,1007,1679.33,18.209999084472656,-0.1800000071525573,307.95,446.8
4525,30.3,-93.8,46.25,1006,1567.37,21.26,-0.12,254.22,577.23
4526,30.8,-92.4,46.25,1005,1481.15,20.59000015258789,-0.1899999976158142,517.49,368.53
4527,31.6,-91.5,46.25,1004,1427.15,25.45,-0.11,226.08,522.48
4528,32.4,-90.6,46.25,1003,1323.19,26.56,-0.07,264.99,669.1
4529,33.0,-89.1,37.0,1008,1093.35,28.4,-0.05,248.41,537.43
4530,33.6,-87.6,37.0,1009,707.19,30.440000534057617,-0.050000000745058,303.8,460.9
4531,34.1,-86.5,27.75,1010,777.51,28.89,-0.07,218.63,576.27
4532,17.6,-78.5,46.25,1004,3138.35,12.57,-0.12,241.48,653.67
4533,17.6,-78.8,46.25,1004,3319.01,11.9,-0.09,212.6,828.74
4534,17.5,-79.0,55.5,1003,3577.99,11.82,-0.16,269.96,619.86
4535,17.5,-79.2,55.5,1003,3537.45,12.09,-0.16,265.94,719.5
4536,17.5,-79.4,55.5,1002,3388.03,11.98,-0.14,274.98,656.79
4537,17.4,-79.6,55.5,1001,3220.07,11.36,-0.08,244.74,860.72
4538,16.9,-79.6,64.75,1000,3318.21,11.91,-0.16,264.8,757.82
4539,16.3,-79.7,74.0,999,3629.05,11.74,-0.22,290.19,859.27
4540,16.0,-79.8,83.25,997,3689.71,11.05,-0.23,299.52,837.52
4541,15.8,-79.9,101.7,988,3708.11,9.2,-0.17,276.58,868.45
4542,15.7,-79.9,111.0,982,3872.69,12.01,-0.21,285.98,869.56
4543,16.2,-80.3,120.2,979,3929.28,14.29,-0.27,286.39,784.49
4544,16.6,-81.1,138.7,975,3793.82,15.14,-0.35,309.04,754.56
4545,16.6,-81.8,240.5,946,3886.92,12.76,-0.29,318.2,828.33
4546,17.0,-82.2,277.5,892,3926.39,13.0,-0.27,340.31,791.88
4547,17.3,-82.8,296.0,882,3976.47,15.71,-0.42,347.32,825.29
4548,17.4,-83.4,259.0,892,3983.51,15.35,-0.38,369.35,841.5
4549,17.9,-84.0,249.7,892,3906.24,14.79,-0.3,324.26,835.78
4550,18.1,-84.7,240.5,901,3913.85,13.67,-0.26,321.14,865.96
4551,18.3,-85.2,240.5,910,3764.46,15.17,-0.27,330.55,777.92
4552,18.6,-85.5,240.5,917,3799.37,14.21,-0.35,384.19,711.4
4553,19.1,-85.8,240.5,924,3790.21,15.63,-0.33,396.62,672.03
4554,19.5,-86.1,240.5,930,3605.11,15.38,-0.34,377.49,800.23
4555,20.1,-86.4,231.2,929,3761.52,15.31,-0.3,418.67,658.87
4556,20.3,-86.7,222.0,926,3635.83,15.64,-0.29,411.29,793.26
4557,20.6,-86.8,240.5,927,3678.77,14.92,-0.22,418.06,842.18
4558,20.6,-86.8,222.0,930,3346.24,14.09,-0.15,395.17,844.78
4559,20.8,-86.9,212.7,933,3295.71,15.2,-0.17,425.16,649.57
4560,20.8,-87.0,203.5,935,3263.97,16.06,-0.23,439.42,613.24
4561,21.0,-87.1,185.0,947,3541.94,18.72,-0.21,506.58,576.9
4562,21.3,-87.1,157.2,958,3527.86,18.62,-0.18,487.6,599.52
4563,21.6,-87.0,157.2,960,3410.36,20.09,-0.2,431.58,729.28
4564,21.8,-86.8,157.2,962,3132.03,20.32,-0.2,461.05,679.82
4565,22.4,-86.1,157.2,961,2796.04,19.38,-0.17,458.53,565.11
4566,23.1,-85.4,166.5,963,2560.06,20.3,-0.22,439.68,630.05
4567,24.0,-84.3,175.7,958,2605.82,23.03,-0.3,472.99,739.79
4568,25.0,-83.1,203.5,953,2637.65,23.78,-0.26,517.32,725.97
4569,25.9,-81.7,194.2,950,2672.1,24.72,-0.34,496.05,658.37
4570,26.2,-81.0,175.7,950,2592.86,24.74,-0.33,508.67,592.92
4571,28.0,-78.8,194.2,955,2565.66,26.41,-0.27,549.53,590.14
4572,30.1,-76.0,203.5,955,2348.44,28.63,-0.15,592.35,883.25
4573,33.3,-72.0,185.0,963,2254.77,29.96,-0.13,626.08,811.12
4574,16.6,-83.3,55.5,1006,4390.65,9.39,-0.17,127.68,879.78
4575,17.2,-83.9,55.5,1006,4461.6,10.88,-0.19,135.74,860.76
4576,17.8,-84.4,55.5,1005,4400.89,13.96,-0.23,159.97,771.46
4577,18.4,-85.0,64.75,1002,4652.41,13.81,-0.25,205.3,736.87
4578,18.8,-85.8,74.0,998,4561.28,15.16,-0.24,218.25,823.69
4579,19.2,-86.6,83.25,995,4423.36,17.66,-0.26,255.02,831.6
4580,19.7,-87.1,101.7,986,3974.24,18.44,-0.26,266.03,843.66
4581,20.2,-87.4,120.2,978,3842.79,18.12,-0.25,281.74,698.93
4582,20.4,-87.5,111.0,980,3808.95,17.74,-0.21,294.6,738.61
4583,21.0,-87.9,92.5,991,3458.71,18.68,-0.1,258.3,872.51
4584,21.8,-88.2,83.25,997,2848.28,20.03,-0.24,275.51,731.8
4585,22.3,-88.1,92.5,995,2596.24,22.74,-0.23,286.7,788.29
4586,22.7,-87.7,101.7,994,2645.48,22.63,-0.19,352.43,740.22
4587,22.9,-87.4,92.5,998,2271.43,25.66,-0.09,301.1,771.6
4588,22.8,-87.4,83.25,999,2240.35,24.52,-0.09,321.04,703.72
4589,22.6,-87.5,74.0,1001,1950.22,23.09,0.0,294.25,1025.96
4590,22.3,-87.9,55.5,1005,1889.38,19.56,-0.05,273.55,850.57
4591,21.9,-88.2,55.5,1005,2024.87,15.54,-0.04,314.98,586.79
4592,21.6,-88.4,55.5,1005,2059.2,13.34,-0.04,299.34,581.28
4593,21.3,-88.5,55.5,1005,2109.16,12.39,-0.02,235.33,745.35
4594,20.6,-88.5,46.25,1007,2526.3,13.67,-0.08,239.97,748.36
4595,15.8,-67.5,55.5,1007,3178.29,10.39,-0.14,122.16,560.35
4596,16.5,-68.5,64.75,1005,3212.12,10.220000267028809,-0.1199999973177909,174.52,479.94
4597,17.3,-69.6,83.25,1000,2931.35,10.52,0.02,118.23,623.2
4598,17.8,-70.5,83.25,998,2968.37,11.84,-0.11,123.96,557.09
4599,18.3,-71.3,83.25,1000,3252.82,13.18,-0.2,126.85,632.33
4600,18.6,-72.2,64.75,1002,3372.53,13.7,-0.17,138.55,560.35
4601,19.8,-72.7,55.5,1004,3272.62,13.03,-0.03,110.45,565.6
4602,21.6,-72.9,55.5,1004,3247.83,11.279999732971191,0.0199999995529651,118.41,467.89
4603,23.5,-73.0,55.5,1004,3361.9,10.670000076293944,-0.1099999994039535,69.17,463.68
4604,25.1,-72.4,55.5,1004,2998.15,14.79,-0.01,-3.49,998.27
4605,27.9,-70.8,55.5,1004,2896.06,16.45,-0.1,-27.07,874.65
4606,16.4,-76.2,55.5,1006,3745.88,17.35,-0.26,118.12,616.36
4607,16.4,-77.0,55.5,1006,3553.85,15.7,-0.17,145.73,734.34
4608,16.4,-77.7,55.5,1006,3335.84,14.09,-0.23,146.4,620.25
4609,16.4,-78.4,74.0,1004,3422.23,14.44,-0.27,178.13,734.94
4610,16.4,-79.1,101.7,985,3654.56,11.46,-0.28,211.37,804.74
4611,16.6,-79.8,120.2,980,4031.23,10.33,-0.13,227.71,766.54
4612,17.1,-80.7,138.7,973,4235.44,11.77,-0.26,251.79,692.08
4613,17.8,-82.0,185.0,959,4210.01,14.53,-0.18,259.37,836.67
4614,18.5,-83.3,222.0,953,4291.69,14.74,-0.15,286.38,749.01
4615,19.3,-84.6,185.0,962,4113.57,17.38,-0.12,273.0,824.74
4616,20.1,-85.9,166.5,968,4067.73,17.32,-0.14,325.75,769.06
4617,20.8,-86.9,166.5,971,4077.69,17.27,-0.09,372.01,744.73
4618,21.1,-87.4,157.2,973,4155.68,16.91,-0.11,367.53,733.51
4619,21.7,-88.8,138.7,978,4124.65,18.07,-0.18,350.53,879.54
4620,22.3,-90.2,148.0,973,4105.03,17.54,-0.14,439.41,532.26
4621,23.0,-91.4,157.2,973,3932.49,17.98,-0.15,372.81,701.38
4622,23.7,-92.4,166.5,969,4013.8,20.61,-0.14,428.24,530.1
4623,24.5,-93.1,185.0,960,3755.38,19.73,-0.15,407.29,536.66
4624,25.3,-93.5,194.2,953,3392.58,19.81,-0.08,365.48,631.82
4625,26.3,-93.7,194.2,953,3213.51,20.99,-0.2,345.49,628.19
4626,27.5,-93.8,185.0,958,3129.61,24.34,-0.28,330.24,642.58
4627,28.7,-93.6,166.5,966,2459.48,23.51,-0.18,283.39,790.03
4628,29.8,-93.1,157.2,970,2402.85,23.87,-0.28,274.09,576.87
4629,30.1,-92.9,138.7,971,2317.4,24.36,-0.27,265.86,602.52
4630,31.4,-92.2,92.5,985,1919.11,25.03,-0.24,307.82,549.81
4631,32.5,-91.4,64.75,993,1875.92,21.99,-0.18,380.45,638.65
4632,33.3,-90.6,46.25,998,1873.63,20.4,-0.1,364.92,666.84
4633,33.9,-89.6,46.25,1002,1707.45,21.56,-0.01,271.07,911.96
4634,34.4,-88.6,46.25,1004,1611.5,23.16,-0.0,311.19,817.29
4635,10.4,-80.9,55.5,1007,3991.0,11.74,-0.23,209.79,559.83
4636,10.7,-81.1,55.5,1007,4063.01,11.47,-0.14,220.05,561.1
